#{"t_start": 1651589491.544666, "env_id": null}
0.0,3,14.820117
1.0,6,14.839882
0.0,1,14.848152
0.0,4,14.862886
0.0,3,14.876074
0.0,3,14.887246
0.0,2,14.896646
1.0,5,14.912306
0.0,4,14.924195
0.0,4,14.936926
1.0,7,14.957132
0.0,6,14.974005
0.0,1,14.982857
0.0,1,14.991494
0.0,2,15.000785
0.0,1,15.008908
1.0,4,15.020409
0.0,4,15.03354
0.0,1,15.041684
0.0,1,15.050791
1.0,4,15.066082
1.0,4,15.078726
0.0,1,15.087666
0.0,4,15.101006
0.0,1,15.109415
0.0,2,15.122041
0.0,2,15.131952
0.0,3,15.144017
1.0,4,15.158647
1.0,8,15.180368
0.0,2,15.189854
0.0,1,15.198672
0.0,2,15.209368
0.0,2,15.218347
1.0,7,15.238231
1.0,8,15.260405
0.0,1,15.268321
1.0,5,15.285067
0.0,3,15.295918
0.0,1,15.304965
0.0,1,15.313376
0.0,3,15.325387
0.0,3,15.337578
0.0,1,15.346147
0.0,2,15.357059
0.0,1,15.365497
0.0,1,15.373683
1.0,4,15.387378
1.0,5,15.403811
0.0,3,15.415413
1.0,6,15.432095
2.0,10,15.457624
0.0,3,15.469747
0.0,1,15.478778
0.0,1,15.486634
0.0,2,15.497108
0.0,1,15.504607
0.0,1,15.513452
1.0,5,15.529981
2.0,9,15.553997
0.0,4,15.566695
0.0,3,15.578057
0.0,2,15.586863
0.0,1,15.595018
0.0,1,15.603083
0.0,4,15.61606
0.0,1,15.623731
0.0,1,15.631397
0.0,1,15.639822
1.0,6,15.65731
1.0,5,15.67425
1.0,6,15.692419
1.0,7,15.714483
1.0,4,15.729015
0.0,1,15.737567
0.0,1,15.74577
0.0,1,15.753367
0.0,2,15.762506
0.0,1,15.770047
1.0,9,15.7946
2.0,9,15.817579
0.0,1,15.826491
1.0,3,15.837444
0.0,3,15.848688
0.0,2,15.857192
1.0,4,15.870775
0.0,2,15.880276
1.0,5,15.895676
2.0,9,15.918944
0.0,3,15.932088
0.0,2,15.941001
1.0,8,15.96294
0.0,2,15.972582
0.0,3,15.984875
2.0,9,16.007844
0.0,3,16.021025
0.0,5,16.035192
0.0,3,16.046372
1.0,6,16.063956
2.0,6,16.08297
0.0,3,16.094664
1.0,5,16.111434
0.0,3,16.122326
0.0,2,16.132101
0.0,4,16.146047
0.0,2,16.157269
1.0,6,16.175833
1.0,4,16.190046
2.0,9,16.213566
1.0,6,16.232397
0.0,3,16.243192
2.0,10,16.26899
0.0,2,16.279655
0.0,4,16.293051
0.0,1,16.301301
0.0,2,16.310899
0.0,3,16.323784
1.0,4,16.337993
0.0,1,16.346816
1.0,6,16.364859
2.0,9,16.387594
1.0,9,16.411124
0.0,1,16.419182
0.0,2,16.429515
1.0,4,16.444191
1.0,4,16.458719
0.0,1,16.467216
0.0,1,16.475664
0.0,3,16.488081
0.0,4,16.501958
1.0,4,16.515959
0.0,2,16.526692
0.0,3,16.537654
1.0,4,16.551867
0.0,5,16.567924
0.0,2,16.578176
0.0,2,16.588772
0.0,1,16.596935
0.0,3,16.60903
0.0,3,16.620749
0.0,1,16.628941
0.0,1,16.636556
0.0,3,16.648199
0.0,3,16.660142
0.0,1,16.66779
0.0,2,16.677486
0.0,1,16.685481
0.0,4,16.697992
0.0,7,16.716618
0.0,1,16.726545
1.0,8,16.747782
0.0,1,16.756899
0.0,1,16.765159
0.0,1,16.773794
0.0,2,16.783438
0.0,2,16.793974
0.0,5,16.810148
0.0,3,16.822639
0.0,2,16.83331
0.0,2,16.843847
1.0,4,16.857162
0.0,3,16.86938
0.0,1,16.877429
0.0,3,16.889394
1.0,3,16.900252
0.0,2,16.910128
0.0,1,16.919246
0.0,4,16.932829
0.0,1,16.941353
1.0,4,16.955959
1.0,5,16.972012
0.0,3,16.984709
0.0,1,16.992608
1.0,3,17.004635
1.0,6,17.022085
0.0,3,17.034001
1.0,5,17.050712
1.0,6,17.068476
0.0,4,17.083025
1.0,4,17.096339
0.0,1,17.104846
0.0,2,17.116246
1.0,4,17.130392
0.0,2,17.140906
0.0,5,17.156494
0.0,1,17.165458
0.0,5,17.181834
0.0,1,17.19014
0.0,2,17.200096
0.0,8,17.220508
0.0,2,17.231352
1.0,6,17.248782
0.0,5,17.262756
0.0,3,17.275911
0.0,1,17.283521
1.0,5,17.299304
0.0,1,17.308132
0.0,4,17.323502
0.0,3,17.336422
0.0,1,17.344736
0.0,6,17.360242
0.0,1,17.3684
0.0,3,17.379106
0.0,2,17.388783
2.0,8,17.408941
0.0,6,17.425777
0.0,6,17.442675
0.0,1,17.451369
0.0,5,17.467558
0.0,3,17.479638
1.0,5,17.495398
2.0,8,17.518053
0.0,1,17.52648
0.0,1,17.535464
0.0,4,17.548894
1.0,4,17.562303
0.0,2,17.572385
0.0,3,17.585354
0.0,2,17.593996
2.0,7,17.614108
0.0,2,17.622637
0.0,1,17.630803
0.0,1,17.639443
0.0,2,17.649165
0.0,3,17.661946
1.0,5,17.67874
0.0,2,17.688477
1.0,5,17.705042
0.0,3,17.717105
0.0,5,18.512414
0.0,1,18.520467
0.0,2,18.530426
0.0,2,18.541141
0.0,2,18.551129
1.0,11,18.579016
0.0,1,18.587379
0.0,5,18.604395
1.0,5,18.624008
1.0,6,18.641973
0.0,1,18.650622
1.0,6,18.670163
1.0,7,18.691353
1.0,6,18.710727
3.0,8,18.731845
0.0,2,18.741725
0.0,8,18.763234
1.0,8,18.784534
0.0,3,18.796232
0.0,3,18.808151
0.0,2,18.817672
0.0,2,18.828196
0.0,1,18.837175
0.0,3,18.849075
0.0,3,18.860252
0.0,3,18.871067
0.0,5,18.886404
2.0,7,18.90631
0.0,5,18.920418
0.0,1,18.928656
0.0,9,18.952263
0.0,1,18.960447
0.0,1,18.969013
0.0,1,18.978388
0.0,2,18.988777
0.0,1,18.996995
0.0,2,19.007935
0.0,2,19.018201
0.0,1,19.026816
0.0,1,19.035661
0.0,4,19.048001
0.0,1,19.056141
2.0,9,19.080191
0.0,2,19.088849
0.0,1,19.098177
0.0,3,19.110155
0.0,2,19.120605
0.0,8,19.140392
0.0,1,19.148137
0.0,1,19.156419
2.0,15,19.192209
0.0,3,19.202766
0.0,6,19.218956
0.0,1,19.227278
0.0,4,19.241988
0.0,6,19.258439
0.0,2,19.268233
0.0,1,19.277125
1.0,6,19.295514
1.0,4,19.308965
1.0,6,19.327137
0.0,2,19.337201
0.0,1,19.344802
1.0,8,19.366514
0.0,1,19.375186
0.0,1,19.382591
0.0,1,19.39119
0.0,3,19.402987
1.0,8,19.426068
0.0,8,19.446571
0.0,3,19.45744
0.0,3,19.469064
0.0,5,19.485214
0.0,2,19.49466
0.0,1,19.503263
1.0,7,19.520579
2.0,9,19.544482
1.0,13,19.573537
0.0,1,19.58152
0.0,3,19.59341
0.0,2,19.603858
1.0,4,19.618438
0.0,2,19.628036
0.0,1,19.636432
0.0,3,19.647913
0.0,3,19.657628
0.0,2,19.667787
1.0,4,19.68312
0.0,1,19.691685
2.0,17,19.728657
1.0,4,19.742925
0.0,7,19.763095
0.0,2,19.77411
0.0,2,19.784563
1.0,4,19.798937
0.0,3,19.810542
0.0,2,19.820947
0.0,1,19.829321
1.0,5,19.844401
0.0,2,19.85367
0.0,8,19.873484
0.0,1,19.882899
1.0,14,19.915664
0.0,5,19.931301
0.0,2,19.942528
2.0,10,19.967325
0.0,2,19.976743
0.0,1,19.985322
0.0,3,19.99709
0.0,2,20.005846
0.0,3,20.017382
1.0,5,20.032098
1.0,5,20.048746
0.0,1,20.056485
1.0,6,20.073087
2.0,7,20.089781
0.0,3,20.103526
0.0,4,20.116943
0.0,1,20.125362
0.0,3,20.137758
1.0,4,20.151255
0.0,1,20.159302
0.0,2,20.169245
0.0,2,20.17847
0.0,1,20.187088
0.0,4,20.201555
0.0,1,20.209671
1.0,4,20.222894
1.0,5,20.239478
1.0,11,20.266711
0.0,2,20.276807
0.0,2,20.287452
2.0,9,20.309892
0.0,2,20.31889
1.0,4,20.332211
1.0,5,20.347758
0.0,3,20.36071
1.0,8,20.382033
0.0,3,20.39413
0.0,1,20.402595
0.0,3,20.414388
0.0,1,20.422119
0.0,2,20.431947
0.0,2,20.442237
0.0,1,20.45129
0.0,4,20.463247
1.0,4,20.477741
0.0,1,20.486204
2.0,6,20.502034
0.0,1,20.509806
0.0,5,20.525738
0.0,2,20.535568
1.0,5,20.551898
0.0,3,20.563345
1.0,9,20.587568
0.0,2,20.598332
0.0,2,20.60794
1.0,4,20.621222
2.0,8,20.641433
0.0,1,20.650188
0.0,2,20.660234
1.0,5,20.676969
0.0,2,20.686747
1.0,7,20.704586
0.0,3,20.717106
0.0,2,20.73457
0.0,2,20.744086
0.0,1,20.752637
0.0,2,20.76218
0.0,2,20.77281
0.0,1,20.782022
2.0,6,20.799313
0.0,2,20.810335
0.0,3,20.822443
0.0,2,20.833396
1.0,10,20.858668
0.0,3,20.870191
0.0,1,20.878283
1.0,6,20.896874
1.0,4,20.911026
0.0,6,20.927608
0.0,1,20.935752
2.0,7,20.955806
0.0,1,20.964381
0.0,1,20.972625
1.0,3,20.983759
0.0,1,20.992499
0.0,6,21.009301
0.0,1,21.017655
0.0,2,21.02661
0.0,1,21.035189
0.0,2,21.04363
0.0,3,21.056346
2.0,9,21.079753
0.0,1,21.087272
0.0,2,21.096571
1.0,5,21.113062
0.0,2,21.122326
0.0,2,21.132001
0.0,1,21.139924
0.0,4,21.152259
1.0,4,21.166543
1.0,4,21.180848
0.0,1,21.188831
0.0,1,21.197346
1.0,5,21.214248
0.0,1,21.222814
0.0,1,21.231099
0.0,3,21.24372
1.0,9,21.267567
2.0,12,21.296734
0.0,1,21.304922
0.0,1,21.314168
0.0,1,21.321739
0.0,6,21.337682
0.0,3,21.349191
0.0,1,21.358097
0.0,1,21.366651
0.0,1,21.374364
0.0,1,21.381861
1.0,6,21.400275
1.0,10,21.424237
0.0,3,21.436775
1.0,6,21.454434
0.0,6,21.472598
0.0,2,21.483492
0.0,3,21.495147
0.0,2,21.506082
0.0,1,21.515056
0.0,4,21.527121
0.0,1,21.536296
0.0,2,21.545918
0.0,4,21.558976
0.0,1,21.566762
0.0,2,21.576423
1.0,5,21.593282
1.0,7,21.614739
0.0,1,21.622715
1.0,6,21.642156
0.0,1,21.650357
0.0,2,21.66007
0.0,1,21.667799
1.0,7,21.690563
0.0,4,21.704235
0.0,7,21.724286
0.0,4,21.738507
0.0,4,21.751963
0.0,7,21.76926
0.0,3,21.77968
1.0,7,21.799572
0.0,2,21.808734
0.0,1,21.81593
0.0,4,21.82809
1.0,6,21.845071
0.0,1,21.853662
1.0,7,21.872495
0.0,1,21.880924
1.0,8,21.901423
3.0,16,21.934496
0.0,3,21.945321
0.0,1,21.953753
1.0,3,21.965915
0.0,1,21.974653
1.0,6,21.992114
1.0,4,22.003428
0.0,2,22.012479
1.0,3,22.024812
1.0,6,22.042854
0.0,1,22.051876
0.0,3,22.064861
0.0,2,22.075331
0.0,3,22.087796
0.0,1,22.095635
0.0,1,22.103667
0.0,3,22.114591
0.0,2,22.123743
0.0,3,22.135258
1.0,6,22.151872
0.0,3,22.164586
0.0,1,22.172537
0.0,2,22.182582
2.0,7,22.202757
2.0,10,22.228545
0.0,1,22.236041
1.0,5,22.251655
0.0,1,22.259984
0.0,1,22.268659
0.0,2,22.278532
0.0,2,22.28915
1.0,13,22.318354
0.0,4,22.333443
0.0,2,22.34333
0.0,4,22.357307
0.0,2,22.367435
2.0,14,22.399863
0.0,3,22.410651
0.0,4,22.425075
1.0,3,22.437346
0.0,4,22.451548
0.0,3,22.462969
0.0,1,22.470944
1.0,6,22.488627
0.0,1,22.497371
0.0,2,22.507957
0.0,1,22.517336
0.0,3,22.52867
0.0,4,22.543112
0.0,2,22.551979
0.0,5,22.568178
0.0,2,22.57797
0.0,1,22.586227
1.0,5,22.601736
0.0,1,22.609468
1.0,4,22.623371
0.0,1,22.631877
0.0,1,22.639282
0.0,11,22.664618
1.0,6,22.682764
0.0,6,22.700603
0.0,2,22.710769
0.0,3,22.721314
0.0,2,22.731466
0.0,1,22.739865
2.0,10,22.765601
0.0,2,22.775488
0.0,1,22.784018
0.0,1,22.792522
0.0,3,22.80369
2.0,13,22.8342
1.0,5,22.850539
1.0,6,22.869077
0.0,4,22.882896
0.0,4,22.896663
1.0,4,22.91096
1.0,5,22.924986
0.0,2,22.935451
1.0,6,22.951828
1.0,5,22.967786
0.0,4,22.981272
2.0,7,22.998925
0.0,3,23.011281
0.0,4,23.024618
0.0,2,23.036222
0.0,1,23.043685
0.0,5,23.057698
0.0,1,23.066161
1.0,5,23.082345
0.0,3,23.093507
0.0,3,23.106074
0.0,1,23.115145
0.0,2,23.124707
1.0,5,23.141125
0.0,4,23.155205
1.0,5,23.169814
0.0,4,23.182384
0.0,3,23.195287
3.0,17,23.231441
1.0,6,23.248071
0.0,1,23.25696
0.0,1,23.264829
0.0,4,23.277107
1.0,5,23.292248
0.0,3,23.303584
0.0,1,23.311766
0.0,1,23.319899
0.0,3,23.33194
0.0,3,23.343447
0.0,1,23.352175
1.0,6,23.370606
0.0,2,23.379375
0.0,1,23.387536
2.0,8,23.408804
0.0,2,23.419476
0.0,2,23.429267
0.0,2,23.438857
1.0,4,23.45211
0.0,1,23.46012
1.0,4,23.474397
0.0,1,23.482936
0.0,3,23.495597
0.0,3,23.507383
0.0,2,23.518437
0.0,8,23.536941
2.0,7,23.556295
0.0,3,23.567471
0.0,2,23.577138
0.0,3,23.58702
1.0,10,23.61236
0.0,5,23.627854
0.0,2,23.636644
1.0,4,23.651062
0.0,1,23.658834
0.0,2,23.669671
0.0,3,23.68207
0.0,1,23.691476
0.0,3,23.703239
0.0,2,23.7129
0.0,5,23.729265
0.0,2,23.738991
2.0,8,23.760436
1.0,7,23.781369
0.0,1,23.789296
0.0,3,23.802994
0.0,3,23.8155
0.0,3,23.828451
1.0,6,23.846747
0.0,1,23.855952
2.0,10,23.880798
0.0,1,23.888934
0.0,1,23.897033
0.0,2,23.907149
1.0,6,23.925096
0.0,3,23.937503
0.0,3,23.948638
0.0,2,23.958704
1.0,4,23.97286
0.0,7,23.992647
0.0,2,24.001763
0.0,4,24.014659
0.0,3,24.026846
0.0,6,24.044892
0.0,5,24.059801
1.0,5,24.076113
0.0,1,24.084654
0.0,2,24.09384
0.0,1,24.102657
0.0,4,24.117112
0.0,4,24.13108
1.0,6,24.148424
1.0,6,24.16565
0.0,1,24.173832
0.0,5,24.189046
0.0,1,24.197939
0.0,5,24.213459
0.0,4,24.226451
0.0,1,24.234258
0.0,1,24.242375
0.0,3,24.255211
0.0,1,24.263346
0.0,6,24.280413
0.0,1,24.28864
0.0,2,24.298257
0.0,5,24.313542
0.0,4,24.328259
0.0,1,24.336687
0.0,8,24.357953
1.0,5,24.372857
0.0,1,24.381353
1.0,6,24.398533
0.0,4,24.411371
0.0,3,24.422145
0.0,2,24.432123
0.0,1,24.440845
0.0,2,24.449914
1.0,4,24.463933
0.0,3,24.474597
0.0,1,24.482909
0.0,2,24.493563
0.0,2,24.503772
0.0,2,24.51318
0.0,1,24.521905
0.0,3,24.534364
1.0,6,24.551752
0.0,1,24.559909
0.0,2,24.570535
0.0,2,24.580992
0.0,1,24.588656
0.0,4,24.603623
0.0,1,24.612983
0.0,2,24.623696
0.0,2,24.632928
0.0,4,24.647226
0.0,3,24.659659
1.0,6,24.676781
0.0,3,24.690093
1.0,9,24.709905
1.0,6,24.72893
0.0,3,24.74112
0.0,6,24.759056
0.0,5,24.773958
0.0,2,24.78461
0.0,4,24.798874
2.0,10,24.822762
0.0,3,24.834824
0.0,4,24.849558
0.0,6,24.865257
1.0,4,24.880092
1.0,9,24.903318
1.0,4,24.917826
0.0,1,24.925673
0.0,2,24.936262
1.0,8,24.957965
0.0,1,24.966678
0.0,2,24.976617
0.0,7,24.996296
1.0,4,25.010983
0.0,10,25.036618
0.0,3,25.048681
0.0,3,25.060581
1.0,9,25.083849
0.0,1,25.093095
0.0,3,25.10526
0.0,2,25.113731
0.0,1,25.122558
0.0,1,25.130403
0.0,2,25.139725
0.0,3,25.150862
0.0,1,25.159151
0.0,1,25.167112
0.0,4,25.180178
2.0,8,25.202177
0.0,3,25.213931
0.0,1,25.222457
0.0,2,25.231795
0.0,4,25.245353
0.0,1,25.25453
0.0,2,25.264207
1.0,8,25.28538
0.0,2,25.295075
0.0,1,25.302882
1.0,5,25.319825
0.0,1,25.327411
0.0,2,25.337171
0.0,3,25.348814
0.0,1,25.357819
0.0,3,25.370837
1.0,4,25.385571
0.0,1,25.394224
0.0,2,25.404851
0.0,4,25.419512
0.0,2,25.429012
0.0,3,25.440396
0.0,1,25.449332
1.0,5,25.465513
0.0,4,25.479267
0.0,2,25.48931
0.0,1,25.497638
1.0,5,25.51278
1.0,4,25.527024
3.0,11,25.552562
0.0,2,25.563701
0.0,2,25.573728
0.0,2,25.584209
0.0,2,25.59329
0.0,2,25.604126
1.0,6,25.62141
0.0,5,25.637609
1.0,8,25.658987
0.0,2,25.669909
0.0,2,25.680271
1.0,4,25.695405
1.0,7,25.713706
1.0,7,25.736772
0.0,3,25.749783
0.0,2,25.760087
1.0,5,25.773914
0.0,2,25.78391
1.0,8,25.804657
0.0,3,25.81652
0.0,1,25.824476
0.0,1,25.833505
2.0,9,25.856752
0.0,1,25.865784
2.0,7,25.884759
1.0,10,25.909202
0.0,6,26.708762
1.0,8,26.728174
0.0,1,26.738545
2.0,8,26.758891
0.0,1,26.767712
0.0,2,26.777152
0.0,3,26.789409
0.0,4,26.803035
0.0,2,26.812921
1.0,4,26.827072
1.0,4,26.841483
0.0,4,26.855275
2.0,7,26.875123
1.0,4,26.890215
0.0,2,26.899361
0.0,1,26.908603
0.0,3,26.920146
0.0,2,26.9307
0.0,2,26.940205
1.0,7,26.956566
0.0,3,26.969454
0.0,2,26.980036
0.0,1,26.98829
0.0,2,26.997945
0.0,2,27.008091
0.0,2,27.018154
0.0,2,27.028061
1.0,6,27.044558
0.0,3,27.055767
2.0,12,27.084834
0.0,2,27.095077
1.0,13,27.129359
2.0,8,27.148581
0.0,6,27.166739
0.0,3,27.179729
1.0,6,27.197402
2.0,9,27.221927
2.0,9,27.24615
0.0,3,27.257584
0.0,1,27.266572
2.0,11,27.292895
2.0,14,27.324572
1.0,5,27.340672
0.0,1,27.348626
0.0,1,27.356482
0.0,2,27.365501
0.0,3,27.378352
0.0,3,27.39113
2.0,13,27.420939
1.0,6,27.439171
0.0,2,27.448897
0.0,1,27.456887
0.0,2,27.466999
0.0,1,27.475467
0.0,1,27.483852
1.0,4,27.498309
0.0,7,27.517493
0.0,5,27.533167
1.0,6,27.55308
2.0,6,27.572692
0.0,1,27.580395
1.0,4,27.594155
1.0,8,27.615184
0.0,2,27.637748
0.0,4,27.664083
2.0,11,27.69234
0.0,2,27.701198
1.0,5,27.717329
0.0,1,27.726429
0.0,1,27.734251
0.0,1,27.742659
0.0,3,27.753121
0.0,1,27.761538
0.0,2,27.771805
3.0,12,27.798171
0.0,2,27.807695
0.0,2,27.8181
0.0,5,27.833837
0.0,1,27.842279
0.0,2,27.851509
0.0,3,27.863298
0.0,2,27.87328
0.0,3,27.88585
0.0,2,27.896578
0.0,1,27.904354
0.0,2,27.914652
1.0,9,27.936435
0.0,1,27.944397
1.0,10,27.96688
0.0,4,27.980655
0.0,2,27.989653
0.0,1,27.99902
0.0,3,28.010832
0.0,6,28.02817
0.0,7,28.04821
1.0,5,28.064704
2.0,12,28.091746
1.0,4,28.108171
0.0,4,28.12115
0.0,1,28.129989
0.0,2,28.140101
0.0,4,28.155262
1.0,8,28.177958
0.0,1,28.185874
1.0,11,28.213322
0.0,6,28.229976
0.0,3,28.240604
0.0,2,28.249968
0.0,3,28.260535
0.0,3,28.271653
1.0,6,28.289335
1.0,4,28.30388
2.0,7,28.322549
0.0,3,28.335236
1.0,5,28.352234
0.0,1,28.360746
1.0,8,28.382664
0.0,3,28.394953
0.0,4,28.407613
1.0,5,28.424006
1.0,7,28.442753
0.0,1,28.450981
0.0,4,28.464272
1.0,7,28.484426
1.0,4,28.497832
0.0,1,28.506117
0.0,5,28.520625
0.0,1,28.529395
0.0,3,28.541594
0.0,2,28.551867
2.0,7,28.571635
3.0,11,28.598426
0.0,4,28.613554
0.0,1,28.622083
1.0,6,28.63815
1.0,8,28.657603
0.0,6,28.675242
0.0,2,28.685688
0.0,3,28.697006
1.0,7,28.716415
0.0,1,28.72471
0.0,3,28.737834
0.0,1,28.74634
0.0,2,28.756164
1.0,6,28.775023
1.0,7,28.794834
0.0,1,28.80331
1.0,6,28.820611
0.0,1,28.828451
0.0,2,28.838968
0.0,1,28.84724
1.0,4,28.86144
0.0,1,28.869805
0.0,3,28.882347
0.0,3,28.893749
1.0,8,28.914399
0.0,1,28.922587
0.0,1,28.932016
0.0,3,28.943728
0.0,1,28.951536
0.0,3,28.961947
0.0,2,28.970344
0.0,6,28.987361
0.0,5,29.004488
0.0,3,29.0171
0.0,1,29.026898
0.0,3,29.038433
0.0,2,29.047825
2.0,9,29.070393
0.0,3,29.083149
0.0,1,29.09144
0.0,1,29.099689
0.0,2,29.108738
0.0,1,29.11642
0.0,6,29.134275
0.0,2,29.144127
2.0,7,29.161155
1.0,5,29.177839
1.0,5,29.193719
1.0,6,29.21054
0.0,3,29.223825
0.0,1,29.232657
0.0,1,29.240079
0.0,5,29.255009
0.0,5,29.26909
1.0,3,29.281745
0.0,3,29.29417
0.0,2,29.305742
0.0,2,29.3156
0.0,1,29.32499
1.0,6,29.340879
0.0,2,29.3513
1.0,3,29.363388
1.0,7,29.384297
1.0,4,29.397873
1.0,8,29.41914
0.0,1,29.427119
0.0,4,29.438115
0.0,3,29.450498
1.0,5,29.466219
2.0,8,29.4875
0.0,1,29.495567
0.0,1,29.504047
0.0,2,29.512901
1.0,3,29.525862
0.0,2,29.535254
0.0,2,29.543629
0.0,1,29.551396
0.0,2,29.561556
0.0,6,29.577724
0.0,2,29.58869
1.0,5,29.603294
2.0,10,29.628725
0.0,1,29.636932
2.0,7,29.65778
0.0,1,29.666223
0.0,3,29.677807
0.0,1,29.686219
3.0,8,29.708737
1.0,5,29.723145
0.0,3,29.737034
0.0,3,29.750501
0.0,1,29.759453
0.0,2,29.768871
0.0,3,29.781894
0.0,3,29.794598
0.0,1,29.802968
0.0,2,29.811816
0.0,2,29.821367
0.0,4,29.836235
0.0,6,29.852905
0.0,1,29.860851
0.0,2,29.871011
0.0,1,29.878708
0.0,3,29.890152
0.0,1,29.89925
0.0,1,29.906846
0.0,3,29.918128
0.0,4,29.930942
0.0,4,29.943483
0.0,2,29.953207
0.0,1,29.960541
1.0,7,29.979528
2.0,10,30.004765
1.0,4,30.019973
0.0,2,30.032108
0.0,1,30.040099
0.0,1,30.048394
0.0,1,30.057276
2.0,8,30.080159
0.0,3,30.090373
0.0,1,30.09866
0.0,2,30.108114
0.0,1,30.116585
0.0,3,30.128069
3.0,19,30.169374
0.0,3,30.181231
0.0,6,30.198339
0.0,2,30.208925
0.0,4,30.223447
3.0,12,30.250339
1.0,4,30.265178
1.0,5,30.281927
0.0,1,30.290441
2.0,8,30.310977
0.0,1,30.319949
1.0,7,30.339984
0.0,1,30.348405
0.0,3,30.359743
0.0,1,30.367772
1.0,4,30.381514
1.0,7,30.400277
1.0,7,30.417594
2.0,15,30.451852
1.0,6,30.467745
1.0,7,30.486689
0.0,1,30.494572
0.0,1,30.50334
0.0,2,30.513871
0.0,2,30.524315
1.0,5,30.540971
0.0,1,30.550598
2.0,10,30.57551
0.0,3,30.586377
0.0,2,30.597003
0.0,3,30.61057
1.0,3,30.622417
0.0,3,30.633315
0.0,1,30.643147
0.0,1,30.65167
1.0,7,30.668699
2.0,8,30.690458
1.0,4,30.704177
0.0,1,30.712744
0.0,8,30.733905
0.0,2,30.747156
0.0,2,30.757506
0.0,1,30.766145
1.0,5,30.782168
0.0,4,30.795884
0.0,3,30.808144
0.0,2,30.819501
1.0,5,30.836074
0.0,1,30.844607
0.0,5,30.860485
1.0,6,30.878207
0.0,3,30.889426
0.0,4,30.902387
0.0,2,30.911045
2.0,12,30.940597
2.0,7,30.959507
0.0,2,30.969395
0.0,2,30.979407
0.0,3,30.989426
1.0,4,31.002853
0.0,1,31.011626
1.0,5,31.026401
0.0,2,31.037218
1.0,7,31.054181
0.0,2,31.065681
0.0,1,31.073503
1.0,7,31.090583
0.0,3,31.101787
