#{"t_start": 1651589491.544666, "env_id": null}
1.0,10,31.126914
1.0,7,31.145998
1.0,4,31.160786
0.0,5,31.17583
0.0,3,31.18636
0.0,3,31.197336
1.0,5,31.214945
0.0,5,31.2312
0.0,1,31.240031
0.0,1,31.248426
1.0,6,31.266364
1.0,6,31.284594
0.0,5,31.299234
2.0,7,31.319624
1.0,3,31.332208
1.0,9,31.355262
0.0,2,31.365118
0.0,4,31.378991
0.0,5,31.395682
0.0,2,31.405859
0.0,5,31.420663
0.0,3,31.432599
0.0,3,31.445455
0.0,1,31.453313
1.0,4,31.466256
0.0,2,31.475657
0.0,4,31.488594
0.0,3,31.501037
2.0,9,31.523681
0.0,7,31.541265
0.0,2,31.551306
1.0,4,31.565185
0.0,2,31.575518
0.0,1,31.584179
0.0,2,31.593289
0.0,1,31.601911
2.0,8,31.622834
0.0,3,31.635019
1.0,6,31.653431
0.0,2,31.662443
0.0,3,31.674215
0.0,2,31.684337
0.0,3,31.694957
1.0,4,31.708266
1.0,11,31.734659
0.0,2,31.744603
1.0,9,31.766318
0.0,2,31.775583
0.0,4,31.790353
2.0,8,31.812389
1.0,9,31.835728
1.0,6,31.851727
1.0,8,31.87303
1.0,5,31.888552
0.0,2,31.898175
0.0,5,31.913159
1.0,9,31.935766
1.0,9,31.960268
0.0,2,31.970013
1.0,5,31.984617
0.0,3,31.996575
0.0,1,32.004552
0.0,4,32.017554
0.0,1,32.02609
0.0,8,32.043815
0.0,3,32.056828
0.0,4,32.071827
1.0,7,32.092721
3.0,13,32.122752
0.0,1,32.131167
0.0,2,32.140577
1.0,6,32.158454
0.0,3,32.171364
0.0,7,32.188529
1.0,5,32.203595
0.0,3,32.215734
0.0,1,32.224786
0.0,2,32.234163
1.0,10,32.261473
0.0,1,32.270023
2.0,7,32.287942
0.0,4,32.300449
0.0,1,32.309678
0.0,1,32.317909
1.0,6,32.336192
0.0,3,32.348224
1.0,8,32.36887
0.0,4,32.380551
0.0,3,32.390758
0.0,3,32.401871
1.0,10,32.42697
0.0,2,32.436288
0.0,8,32.457458
0.0,2,32.467714
0.0,1,32.475454
0.0,1,32.483982
0.0,3,32.496341
2.0,6,32.513513
0.0,2,32.524169
0.0,1,32.532788
0.0,3,32.545476
0.0,2,32.555629
0.0,2,32.566588
0.0,1,32.574701
0.0,5,32.589629
0.0,3,32.599802
0.0,2,32.611442
0.0,3,32.62247
0.0,6,32.639531
1.0,4,32.653244
0.0,2,32.664116
1.0,7,32.683389
1.0,4,32.697747
0.0,3,32.709188
1.0,4,32.723308
0.0,4,32.736745
0.0,1,32.744758
0.0,3,32.755927
0.0,3,32.767834
0.0,2,32.777627
0.0,3,32.789287
0.0,2,32.799449
1.0,3,32.812194
0.0,2,32.821502
1.0,4,32.835533
0.0,5,32.850379
1.0,7,32.871053
1.0,6,32.888318
1.0,5,32.904346
0.0,4,32.916567
0.0,1,32.925776
1.0,5,32.942122
0.0,6,32.95965
0.0,4,32.971843
0.0,1,32.981045
1.0,5,32.997591
0.0,1,33.006496
1.0,6,33.022339
0.0,3,33.035347
0.0,3,33.046616
0.0,5,33.06081
0.0,1,33.069
2.0,8,33.091523
0.0,1,33.099954
0.0,2,33.109152
1.0,7,33.127281
0.0,2,33.1381
0.0,3,33.149852
0.0,4,33.162907
0.0,2,33.172914
1.0,4,33.187062
0.0,1,33.195457
0.0,3,33.205899
0.0,5,33.221575
1.0,6,33.240274
0.0,2,33.249729
1.0,5,33.265776
1.0,8,33.28643
0.0,1,33.294862
0.0,3,33.307383
1.0,3,33.319682
2.0,9,33.342566
0.0,2,33.352885
0.0,3,33.364985
0.0,4,33.377923
0.0,1,33.385281
1.0,5,33.401687
0.0,1,33.408692
0.0,6,33.425895
0.0,1,33.434831
1.0,5,33.451369
0.0,2,33.461172
1.0,3,33.471838
0.0,3,33.481716
0.0,1,33.491305
0.0,1,33.499851
1.0,4,33.513958
0.0,5,33.529629
0.0,2,33.538864
2.0,7,33.55723
1.0,6,33.572703
0.0,1,33.580675
0.0,1,33.589099
0.0,3,33.602063
2.0,8,33.623271
1.0,6,33.640672
2.0,9,33.66474
1.0,5,33.680604
1.0,4,33.694881
0.0,1,33.703385
0.0,3,33.715759
0.0,2,33.725857
0.0,1,33.734146
1.0,7,33.753273
0.0,10,33.778808
0.0,2,33.789828
0.0,3,33.802708
0.0,3,33.815356
0.0,2,33.825382
0.0,1,33.834019
0.0,1,33.842614
1.0,7,34.645312
0.0,1,34.653769
1.0,6,34.670767
0.0,3,34.683156
1.0,4,34.698522
0.0,1,34.706218
0.0,1,34.714674
2.0,12,34.744005
1.0,5,34.760114
0.0,3,34.771819
1.0,6,34.78817
0.0,2,34.798975
0.0,2,34.809561
0.0,5,34.825
0.0,1,34.83351
0.0,7,34.85271
1.0,9,34.875548
2.0,13,34.904776
0.0,2,34.913421
1.0,4,34.927601
2.0,8,34.948554
1.0,4,34.963568
0.0,5,34.976688
1.0,17,35.012624
1.0,12,35.037418
0.0,2,35.047195
0.0,5,35.061326
2.0,10,35.083861
2.0,10,35.109121
3.0,12,35.141782
0.0,5,35.15843
1.0,5,35.175161
1.0,6,35.19239
3.0,10,35.216993
0.0,2,35.226081
0.0,2,35.236086
0.0,1,35.244254
0.0,8,35.262383
0.0,3,35.275068
1.0,5,35.291584
0.0,1,35.300221
1.0,8,35.321758
1.0,5,35.337346
0.0,2,35.346858
0.0,2,35.355334
0.0,2,35.365015
0.0,5,35.38026
0.0,2,35.389475
0.0,1,35.397155
0.0,2,35.408227
0.0,1,35.416192
1.0,4,35.43121
0.0,2,35.441276
1.0,7,35.461425
1.0,6,35.477221
1.0,5,35.492084
1.0,5,35.506291
0.0,4,35.519586
0.0,2,35.529168
2.0,7,35.547907
0.0,1,35.556957
0.0,3,35.57
0.0,3,35.582581
1.0,6,35.602786
1.0,5,35.619206
1.0,5,35.635251
2.0,9,35.683703
0.0,3,35.695661
2.0,7,35.714959
0.0,1,35.72433
1.0,5,35.741269
1.0,7,35.786733
1.0,6,35.805468
0.0,9,35.826227
1.0,10,35.850557
0.0,4,35.863933
0.0,1,35.87211
0.0,4,35.884001
0.0,2,35.893386
1.0,4,35.908425
0.0,3,35.919894
1.0,6,35.937593
0.0,2,35.946319
1.0,4,35.96065
0.0,2,35.969462
0.0,1,35.978001
0.0,3,35.991015
1.0,5,36.007455
0.0,5,36.022506
0.0,2,36.032118
0.0,1,36.039897
0.0,2,36.049159
0.0,1,36.056912
1.0,5,36.073047
1.0,4,36.087669
2.0,9,36.111683
0.0,2,36.122152
1.0,5,36.143014
1.0,4,36.177533
0.0,2,36.188596
0.0,2,36.197632
0.0,1,36.205365
0.0,2,36.215495
1.0,6,36.232609
1.0,8,36.254159
2.0,6,36.27042
0.0,3,36.283336
0.0,2,36.292455
0.0,2,36.301881
0.0,3,36.314236
0.0,1,36.322598
0.0,3,36.334728
2.0,8,36.356375
0.0,4,36.370815
0.0,3,36.3829
0.0,1,36.391069
1.0,9,36.413787
0.0,2,36.424433
0.0,2,36.434294
1.0,6,36.452189
0.0,3,36.464533
1.0,4,36.480054
1.0,4,36.493841
2.0,9,36.516482
1.0,5,36.531436
0.0,6,36.549704
0.0,3,36.560412
1.0,7,36.581222
1.0,5,36.595269
0.0,5,36.612114
1.0,3,36.623685
0.0,3,36.635194
1.0,4,36.649807
0.0,3,36.661333
0.0,2,36.671339
3.0,17,36.706515
0.0,5,36.719698
1.0,4,36.734737
0.0,3,36.745608
0.0,2,36.755508
1.0,5,36.772741
0.0,3,36.784738
0.0,1,36.792916
1.0,9,36.814304
0.0,2,36.823856
0.0,10,36.848373
1.0,7,36.868803
0.0,3,36.881824
1.0,9,36.904667
0.0,4,36.918432
1.0,8,36.939484
3.0,14,36.972889
0.0,3,36.98536
0.0,2,36.995895
0.0,2,37.00578
0.0,1,37.015242
1.0,5,37.029286
0.0,1,37.039141
0.0,3,37.051771
0.0,1,37.060685
1.0,7,37.079953
0.0,7,37.100148
0.0,2,37.110997
0.0,1,37.120428
0.0,3,37.132809
1.0,6,37.151102
0.0,1,37.159685
1.0,4,37.174106
0.0,1,37.182932
0.0,2,37.192811
0.0,2,37.202583
0.0,3,37.214981
0.0,1,37.223925
0.0,2,37.233629
0.0,4,37.24724
1.0,5,37.262584
0.0,2,37.272518
1.0,9,37.297298
0.0,1,37.305851
1.0,6,37.323772
0.0,3,37.335138
1.0,8,37.355373
1.0,12,37.384013
0.0,1,37.392598
0.0,2,37.402147
3.0,12,37.431146
0.0,1,37.439907
1.0,6,37.458954
0.0,3,37.470688
1.0,5,37.486584
0.0,2,37.496351
0.0,1,37.505095
1.0,9,37.528852
2.0,9,37.552348
0.0,2,37.563757
1.0,4,37.578928
0.0,2,37.588272
1.0,7,37.607387
2.0,7,37.627649
1.0,5,37.643511
0.0,2,37.652071
0.0,2,37.661756
0.0,2,37.672125
0.0,2,37.681992
0.0,3,37.693337
0.0,1,37.701316
0.0,3,37.711356
1.0,4,37.726965
0.0,2,37.735222
0.0,2,37.744409
0.0,1,37.752971
0.0,2,37.762799
0.0,1,37.771694
1.0,10,37.798478
0.0,3,37.812135
1.0,9,37.83639
0.0,5,37.851676
0.0,1,37.860668
1.0,6,37.878345
0.0,4,37.891463
0.0,3,37.90298
0.0,2,37.912208
1.0,7,37.931099
0.0,3,37.942686
1.0,7,37.962204
0.0,2,37.971208
0.0,2,37.981299
0.0,2,37.990906
0.0,1,37.999768
0.0,3,38.01153
0.0,2,38.020854
1.0,4,38.034866
0.0,2,38.044622
2.0,6,38.062224
1.0,9,38.084756
1.0,6,38.10223
0.0,6,38.119475
0.0,2,38.130988
1.0,4,38.144441
2.0,7,38.165515
0.0,3,38.178256
2.0,12,38.206487
0.0,2,38.216351
0.0,1,38.225259
1.0,4,38.238654
3.0,11,38.265604
0.0,3,38.276529
0.0,7,38.29575
2.0,9,38.318454
1.0,6,38.33684
2.0,6,38.355033
1.0,4,38.37079
0.0,4,38.384721
0.0,4,38.398719
1.0,5,38.412783
0.0,2,38.422159
1.0,4,38.436329
0.0,4,38.451612
0.0,4,38.465436
1.0,4,38.480485
0.0,4,38.49327
2.0,7,38.513375
0.0,2,38.522611
0.0,1,38.530945
0.0,5,38.545993
0.0,3,38.558911
1.0,5,38.575279
0.0,3,38.587003
0.0,2,38.596456
1.0,5,38.611576
2.0,14,38.643103
0.0,1,38.65201
1.0,7,38.670846
0.0,2,38.680291
1.0,6,38.696503
0.0,2,38.706571
1.0,7,38.72619
0.0,1,38.734092
0.0,2,38.743187
2.0,10,38.770551
1.0,6,38.788573
0.0,3,38.79996
0.0,6,38.817849
1.0,4,38.831583
0.0,3,38.842847
1.0,8,38.86403
0.0,3,38.87652
1.0,4,38.890773
1.0,4,38.904808
1.0,3,38.916909
0.0,3,38.927093
1.0,9,38.950941
2.0,8,38.973091
0.0,2,38.983068
1.0,5,38.997237
1.0,4,39.011897
0.0,2,39.022122
0.0,4,39.03606
0.0,3,39.047633
0.0,2,39.057067
0.0,1,39.064816
1.0,3,39.077799
0.0,1,39.085814
0.0,2,39.096494
1.0,7,39.116048
2.0,13,39.144682
0.0,2,39.154384
0.0,1,39.163328
1.0,6,39.179709
3.0,12,39.208418
0.0,6,39.224727
2.0,10,39.248903
1.0,8,39.27025
0.0,3,39.282744
0.0,1,39.291414
4.0,20,39.334361
2.0,9,39.357547
1.0,4,39.371009
0.0,3,39.382459
0.0,3,39.394935
1.0,6,39.413161
1.0,5,39.42877
1.0,4,39.442677
0.0,2,39.452688
0.0,1,39.460309
0.0,2,39.471021
2.0,6,39.488839
0.0,2,39.49918
0.0,5,39.512918
3.0,11,39.538682
3.0,9,39.55954
1.0,3,39.572238
2.0,10,39.595645
1.0,4,39.6105
0.0,2,39.619949
0.0,2,39.630068
0.0,1,39.638233
0.0,4,39.6519
1.0,6,39.668388
0.0,2,39.677507
0.0,1,39.686027
0.0,2,39.696472
1.0,7,39.71269
0.0,3,39.723298
0.0,4,39.736659
2.0,9,39.760248
0.0,1,39.768324
1.0,4,39.781934
1.0,5,39.796112
0.0,2,39.807352
0.0,5,39.821549
2.0,8,39.841716
0.0,1,39.84956
1.0,5,39.866872
1.0,8,39.88732
1.0,4,39.901954
0.0,1,39.910164
1.0,4,39.924361
1.0,4,39.953942
0.0,1,39.970309
0.0,2,39.981123
0.0,2,39.991401
0.0,1,39.99956
1.0,4,40.013849
0.0,6,40.029278
1.0,5,40.045514
0.0,2,40.05575
0.0,2,40.066085
0.0,3,40.076612
0.0,9,40.095815
0.0,2,40.106652
0.0,1,40.115874
2.0,5,40.131701
0.0,3,40.14179
1.0,7,40.183007
0.0,2,40.194563
1.0,11,40.221059
1.0,13,40.250417
0.0,2,40.25934
1.0,7,40.280493
0.0,4,40.293882
1.0,5,40.308849
0.0,8,40.328256
0.0,3,40.33895
0.0,3,40.350262
1.0,8,40.371059
1.0,9,40.393342
0.0,3,40.405644
0.0,1,40.413301
2.0,9,40.436979
1.0,4,40.450699
0.0,2,40.460278
1.0,4,40.473832
1.0,3,40.485945
1.0,8,40.506196
0.0,6,40.52186
0.0,3,40.533433
0.0,5,40.548861
1.0,5,40.563962
0.0,1,40.57231
2.0,21,40.613098
0.0,2,40.62337
0.0,3,40.63606
2.0,10,40.659822
0.0,2,40.670279
1.0,5,40.685453
2.0,13,40.716152
0.0,1,40.725381
1.0,4,40.740037
1.0,8,40.764533
0.0,3,40.774159
0.0,5,40.78828
0.0,1,40.795752
1.0,5,40.810582
0.0,2,40.820298
1.0,6,40.837054
1.0,12,40.864986
1.0,4,40.878811
0.0,2,40.887
0.0,1,40.895097
2.0,12,40.924063
1.0,6,40.941155
0.0,5,40.955873
1.0,7,40.974573
3.0,10,41.00021
1.0,3,41.010181
2.0,13,41.040174
0.0,2,41.050789
0.0,2,41.061151
0.0,4,41.075769
0.0,2,41.085535
0.0,5,41.101362
0.0,3,41.112873
1.0,6,41.13141
0.0,2,41.142044
0.0,3,41.154707
0.0,1,41.163344
0.0,2,41.174073
0.0,2,41.18405
0.0,2,41.194044
3.0,11,41.221938
0.0,2,41.231831
0.0,3,41.243927
1.0,9,41.269559
1.0,5,41.333179
0.0,3,41.34667
1.0,6,41.361797
0.0,1,41.370695
0.0,1,41.379052
0.0,4,41.392649
1.0,4,41.405594
0.0,1,41.415301
0.0,3,41.427209
1.0,3,41.440293
0.0,5,41.454684
1.0,6,41.472738
0.0,2,41.482132
0.0,3,42.70742
0.0,3,42.719186
0.0,2,42.731216
0.0,2,42.74368
0.0,2,42.754132
2.0,13,42.788494
0.0,1,42.797708
0.0,1,42.807061
0.0,3,42.820194
1.0,7,42.840984
1.0,6,42.859685
2.0,9,42.883492
1.0,6,42.902311
0.0,2,42.914567
1.0,6,42.935457
1.0,6,42.954733
0.0,5,42.971088
2.0,9,42.995622
0.0,2,43.005919
1.0,6,43.025328
1.0,9,43.050987
1.0,8,43.075278
0.0,3,43.10183
1.0,7,43.1291
0.0,2,43.140926
0.0,1,43.150558
0.0,2,43.161775
0.0,1,43.171613
0.0,9,43.196288
1.0,4,43.213629
1.0,7,43.236503
0.0,2,43.246232
0.0,2,43.256525
1.0,3,43.270352
0.0,1,43.280078
1.0,5,43.299301
1.0,3,43.311898
0.0,5,43.32805
1.0,8,43.351883
0.0,1,43.361074
0.0,3,43.376196
0.0,2,43.387345
2.0,9,43.414731
0.0,1,43.423583
0.0,1,43.432626
1.0,6,43.452037
1.0,6,43.470088
1.0,5,43.487746
0.0,5,43.506009
0.0,8,43.529425
2.0,10,43.556123
2.0,8,43.581364
0.0,1,43.591527
0.0,4,43.606536
0.0,3,43.620179
0.0,3,43.631984
0.0,3,43.64625
0.0,2,43.656978
1.0,6,43.678008
1.0,4,43.693134
1.0,4,43.709489
2.0,6,43.728824
0.0,1,43.738355
1.0,7,43.758867
0.0,3,43.770888
0.0,6,43.790882
0.0,1,43.801638
0.0,3,43.814403
0.0,2,43.825199
1.0,5,43.842815
1.0,5,43.861699
3.0,17,43.901522
1.0,6,43.922266
0.0,2,43.932201
3.0,11,43.964
1.0,5,43.982017
0.0,2,43.993838
0.0,2,44.004847
0.0,1,44.01468
1.0,6,44.032569
0.0,3,44.044948
1.0,7,44.067037
1.0,6,44.085754
0.0,2,44.096603
2.0,8,44.11741
1.0,10,44.143801
0.0,1,44.153045
2.0,11,44.18473
0.0,3,44.199589
1.0,6,44.219912
2.0,8,44.245408
1.0,4,44.261433
1.0,4,44.276769
0.0,1,44.286495
2.0,12,44.319437
0.0,5,44.336365
0.0,3,44.351073
2.0,11,44.381531
1.0,11,44.411413
0.0,2,44.422491
0.0,2,44.43292
2.0,10,44.460495
1.0,7,44.481476
0.0,2,44.492142
1.0,7,44.510335
1.0,5,44.527974
2.0,12,44.559398
0.0,2,44.569858
0.0,1,44.579179
0.0,1,44.589145
2.0,15,44.627243
1.0,6,44.646741
1.0,6,44.667275
1.0,5,44.686259
3.0,17,44.73001
0.0,1,44.739859
2.0,13,44.775755
2.0,8,44.800107
3.0,12,44.829886
1.0,7,44.850995
1.0,7,44.873453
1.0,4,44.889721
0.0,6,44.910521
0.0,3,44.924634
1.0,6,44.94413
2.0,8,44.967674
2.0,8,44.993104
0.0,2,45.004906
2.0,7,45.027235
1.0,11,45.057553
0.0,3,45.069814
0.0,2,45.080078
0.0,2,45.090632
0.0,3,45.103704
2.0,12,45.134668
1.0,4,45.150064
0.0,2,45.162095
0.0,5,45.179364
0.0,1,45.189115
0.0,7,45.211056
1.0,5,45.229124
2.0,7,45.251542
0.0,1,45.261453
1.0,5,45.278773
0.0,1,45.289326
0.0,2,45.301003
0.0,3,45.315541
0.0,2,45.326909
0.0,1,45.336769
0.0,6,45.355186
0.0,3,45.368398
0.0,2,45.377814
0.0,6,45.396057
1.0,6,45.413471
2.0,7,45.433323
1.0,4,45.448026
0.0,2,45.456762
2.0,12,45.487847
0.0,2,45.498145
2.0,9,45.521624
1.0,5,45.536846
0.0,2,45.547133
3.0,9,45.572044
0.0,5,45.587212
0.0,3,45.598943
0.0,2,45.609892
0.0,2,45.620388
2.0,8,45.641789
0.0,2,45.651715
0.0,4,45.664857
0.0,3,45.676327
2.0,9,45.701358
1.0,7,45.720381
0.0,4,45.73527
0.0,3,45.74889
2.0,14,45.779707
0.0,6,45.798043
0.0,2,45.807288
3.0,15,45.843055
1.0,4,45.858129
1.0,5,45.874308
0.0,5,45.890236
2.0,10,45.914866
1.0,4,45.929699
1.0,4,45.943485
1.0,5,45.959376
1.0,5,45.974152
1.0,4,45.988851
2.0,13,46.020914
0.0,2,46.030906
0.0,5,46.048037
2.0,6,46.067368
2.0,12,46.096501
0.0,1,46.105184
0.0,4,46.118766
0.0,2,46.130342
1.0,10,46.156472
1.0,6,46.173511
0.0,5,46.18859
0.0,2,46.199693
0.0,5,46.214177
0.0,4,46.227737
1.0,8,46.251031
1.0,6,46.269292
0.0,3,46.281986
0.0,6,46.29803
1.0,8,46.321356
0.0,2,46.330705
0.0,3,46.344134
2.0,11,46.371893
1.0,6,46.391013
4.0,19,46.430693
1.0,7,46.449005
0.0,3,46.460467
0.0,3,46.47174
0.0,1,46.47992
2.0,12,46.506804
0.0,6,46.520229
2.0,9,46.542585
0.0,1,46.550841
1.0,4,46.565726
1.0,6,46.583387
2.0,11,46.609077
0.0,2,46.619519
1.0,5,46.636336
2.0,8,46.658411
0.0,2,46.669512
1.0,5,46.684437
0.0,4,46.699128
0.0,2,46.710822
1.0,5,46.727203
2.0,7,46.74589
0.0,1,46.75527
0.0,2,46.764983
2.0,10,46.789087
0.0,3,46.802777
1.0,6,46.819829
0.0,2,46.82989
0.0,4,46.844876
0.0,2,46.854569
0.0,4,46.868958
1.0,5,46.883784
0.0,3,46.893866
0.0,2,46.904135
0.0,5,46.920094
2.0,13,46.951037
1.0,6,46.969815
2.0,11,46.996282
1.0,8,47.017423
0.0,1,47.025876
2.0,9,47.049583
0.0,1,47.057878
1.0,7,47.076804
0.0,1,47.085496
0.0,3,47.097413
0.0,3,47.110051
0.0,2,47.120089
2.0,9,47.143021
0.0,2,47.153841
0.0,7,47.173655
0.0,1,47.182118
1.0,4,47.19504
0.0,3,47.206975
0.0,1,47.215592
1.0,5,47.231425
0.0,2,47.240735
3.0,22,47.285122
0.0,2,47.295304
0.0,1,47.304077
0.0,7,47.323856
1.0,6,47.342426
1.0,9,47.363983
0.0,6,47.377754
2.0,10,47.403813
1.0,5,47.420108
1.0,5,47.435827
0.0,4,47.449575
1.0,5,47.465935
2.0,7,47.485658
1.0,4,47.499982
0.0,3,47.512834
0.0,2,47.521484
0.0,4,47.534801
0.0,2,47.544272
0.0,4,47.558114
0.0,2,47.56962
0.0,1,47.578537
1.0,7,47.599401
1.0,10,47.622764
0.0,1,47.6308
2.0,7,47.649086
0.0,1,47.657457
0.0,1,47.666567
2.0,13,47.695917
0.0,2,47.704941
0.0,3,47.718403
0.0,2,47.729213
3.0,18,47.771921
0.0,3,47.784024
1.0,6,47.8021
2.0,9,47.826053
0.0,1,47.835269
1.0,3,47.84597
1.0,6,47.862218
0.0,2,47.872382
0.0,3,47.883533
0.0,4,47.897452
1.0,4,47.913108
0.0,1,47.922358
0.0,2,47.932281
1.0,7,47.952437
0.0,1,47.960407
1.0,4,47.974165
0.0,3,47.984828
2.0,7,48.002824
0.0,2,48.013605
0.0,10,48.037627
2.0,16,48.071843
0.0,3,48.084691
1.0,4,48.09905
0.0,1,48.107381
2.0,8,48.12957
0.0,3,48.139842
1.0,6,48.157838
1.0,8,48.179211
0.0,3,48.191596
1.0,4,48.207134
3.0,14,48.237646
0.0,3,48.248549
0.0,1,48.257121
0.0,3,48.269327
0.0,2,48.27897
1.0,4,48.294914
1.0,5,48.31011
0.0,5,48.326324
1.0,8,48.346638
0.0,1,48.355381
0.0,1,48.364255
1.0,4,48.376417
0.0,2,48.385728
0.0,5,48.401171
1.0,6,48.415963
1.0,10,48.442235
2.0,16,48.476922
1.0,7,48.497658
1.0,3,48.5097
0.0,3,48.522279
2.0,12,48.552691
0.0,4,48.568144
0.0,2,48.577434
2.0,9,48.600178
0.0,2,48.611448
1.0,5,48.626244
0.0,3,48.636006
0.0,2,48.646528
2.0,7,48.664519
0.0,3,48.677275
0.0,1,48.685667
0.0,2,48.696317
0.0,3,48.706923
0.0,3,48.717837
1.0,5,48.731692
1.0,4,48.745301
3.0,15,48.778531
0.0,3,48.7906
0.0,2,48.800431
1.0,11,48.827842
0.0,2,48.838435
0.0,1,48.847016
0.0,3,48.860059
0.0,2,48.871314
0.0,2,48.881964
2.0,10,48.908218
3.0,10,48.934168
0.0,1,48.942162
0.0,5,48.958376
0.0,3,48.97187
0.0,2,48.980721
2.0,13,49.01116
0.0,2,49.021321
1.0,4,49.037492
0.0,5,49.053346
0.0,6,49.070464
0.0,2,49.0806
1.0,5,49.096385
0.0,2,49.10697
0.0,2,49.118967
1.0,9,49.140032
1.0,4,49.154072
0.0,2,49.165877
0.0,1,49.174639
0.0,3,49.186446
0.0,1,49.195491
1.0,9,49.220204
0.0,3,49.23329
1.0,11,49.257985
2.0,9,49.281629
0.0,2,49.29112
1.0,4,49.306459
0.0,2,49.316534
0.0,3,49.329627
3.0,11,49.355911
0.0,7,49.375801
0.0,3,49.388527
1.0,9,49.413645
0.0,5,49.428127
1.0,6,50.430215
0.0,3,50.44473
0.0,4,50.459229
0.0,8,50.484896
0.0,2,50.4962
1.0,4,50.512211
0.0,9,50.537727
1.0,4,50.554353
0.0,3,50.567834
3.0,14,50.605999
1.0,4,50.62108
2.0,8,50.643633
1.0,5,50.659954
0.0,2,50.672354
1.0,7,50.692828
0.0,2,50.702794
2.0,8,50.726845
0.0,3,50.737566
0.0,2,50.748515
0.0,3,50.759944
0.0,3,50.774099
0.0,2,50.785919
1.0,6,50.804947
1.0,5,50.821214
0.0,4,50.833978
1.0,4,50.84941
0.0,2,50.859172
0.0,5,50.874661
1.0,11,50.900357
0.0,2,50.911252
1.0,5,50.927851
0.0,2,50.937013
1.0,13,50.96455
0.0,3,50.974905
1.0,4,50.98876
1.0,9,51.010463
1.0,6,51.027997
0.0,2,51.038565
1.0,5,51.052968
0.0,7,51.06974
0.0,5,51.085984
1.0,4,51.100168
1.0,8,51.121409
1.0,5,51.138441
2.0,10,51.162523
2.0,10,51.210924
3.0,16,51.247161
0.0,3,51.257684
0.0,3,51.269806
2.0,13,51.29932
